"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 02:41:32,FALSE,NA,"894025618408583170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBranisa",112,TRUE,FALSE,NA,NA
"RT @ScientistTrump: I, and all other SPSS users, love watching the Base-R wing of the #Rstats community arguing with the ggplot ""Corporate…",FALSE,0,NA,2017-08-06 02:40:23,FALSE,NA,"894025331690045443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shastabarbell",9,TRUE,FALSE,NA,NA
"RT @AlissaJ_Brown: Re: non-linear models: Don't limit the wiggles. But too wiggly and you may be overfitting. #ESA2017 #Rstats @noamross @u…",FALSE,0,NA,2017-08-06 02:40:04,FALSE,NA,"894025251541065728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeckySpake",3,TRUE,FALSE,NA,NA
"RT @ScientistTrump: I, and all other SPSS users, love watching the Base-R wing of the #Rstats community arguing with the ggplot ""Corporate…",FALSE,0,NA,2017-08-06 02:38:54,FALSE,NA,"894024956861972481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FloodHydrology",9,TRUE,FALSE,NA,NA
"RT @ScientistTrump: I, and all other SPSS users, love watching the Base-R wing of the #Rstats community arguing with the ggplot ""Corporate…",FALSE,0,NA,2017-08-06 02:38:27,FALSE,NA,"894024841342447618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","awelch744",9,TRUE,FALSE,NA,NA
"Looking fwd to @NEON_sci time series workshop at #ESA2017  tomorrow! Updating #rstats packages, hoping Mac OS plays nice! @MeganAHJones",FALSE,7,NA,2017-08-06 02:36:40,FALSE,NA,"894024394883842048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","se_hampton",0,FALSE,FALSE,NA,NA
"I, and all other SPSS users, love watching the Base-R wing of the #Rstats community arguing with the ggplot ""Corporate Sellouts."" #MSGA",FALSE,16,NA,2017-08-06 02:35:15,FALSE,NA,"894024040079384577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScientistTrump",9,FALSE,FALSE,NA,NA
"Data Paintings (The kandinsky Package) https://t.co/iZvxq9PBOb #rstats",FALSE,0,NA,2017-08-06 02:33:32,FALSE,NA,"894023606723858432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yoseljaimes",1,FALSE,FALSE,NA,NA
"New Shiny App: DRIVE Data Portal https://t.co/qVL5LXChrF #rstats https://t.co/Xr3p8gIeY0",FALSE,0,NA,2017-08-06 02:33:08,FALSE,NA,"894023506043785217",NA,"<a href=""https://twitter.com/ShinyappsRecent"" rel=""nofollow"">ShinyappsRecent</a>","ShinyappsRecent",0,FALSE,FALSE,NA,NA
"RT @ChelseaParlett: Sometimes your dummy variables just aren't factor-y enough || change that using #rstats ! #statistics #statsGifs https:…",FALSE,0,NA,2017-08-06 02:32:11,FALSE,NA,"894023265924022273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmilySSumner",2,TRUE,FALSE,NA,NA
"RT @juliasilge: I put the data from the online survey about discovering and learning about #rstats packages INTO A PACKAGE. #meta ��https://…",FALSE,0,NA,2017-08-06 02:27:26,FALSE,NA,"894022070505525249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pachamaltese",8,TRUE,FALSE,NA,NA
"RT @ScientificGems: The demise of the #Western ? Blog post at https://t.co/7AKDF0JnLS -- #Dataviz #Rstats #Films #Movies @elisabethgfoley h…",FALSE,0,NA,2017-08-06 02:26:14,FALSE,NA,"894021769430007808",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",1,TRUE,FALSE,NA,NA
"The demise of the #Western ? Blog post at https://t.co/7AKDF0JnLS -- #Dataviz #Rstats #Films #Movies… https://t.co/zrodlwbv6J",FALSE,3,NA,2017-08-06 02:24:21,TRUE,NA,"894021296421429248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScientificGems",1,FALSE,FALSE,NA,NA
"RT @rOpenSci: [blog] Announcing the rOpenSci Fellowships Program https://t.co/4lgCMUR0yQ Application deadline Sept 1, 2017 #rstats #useR2017",FALSE,0,NA,2017-08-06 02:23:16,FALSE,NA,"894021021199732738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gsxej",66,TRUE,FALSE,NA,NA
"RT @bcshaffer: Unemployment rates for every central metropolitan area (CMA) in Canada since 2001. Enjoy! #cdnecon #cdnpoli #rstats @StatCan…",FALSE,0,NA,2017-08-06 02:14:55,FALSE,NA,"894018922277724160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kevinowenellis",32,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 02:10:28,FALSE,NA,"894017799210901504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","just_add_data",112,TRUE,FALSE,NA,NA
"RT @bhaskar_vk: Sneak peek of upcoming #SpatioTemporal #dataviz support in #leaflet.extras #rstats pkg. https://t.co/diOwGlBLeD",FALSE,0,NA,2017-08-06 02:05:00,FALSE,NA,"894016426893344769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FloodHydrology",14,TRUE,FALSE,NA,NA
"RT @AlissaJ_Brown: Re: non-linear models: Don't limit the wiggles. But too wiggly and you may be overfitting. #ESA2017 #Rstats @noamross @u…",FALSE,0,NA,2017-08-06 01:59:00,FALSE,NA,"894014914024558592",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2 Preview</a>","noamross",3,TRUE,FALSE,NA,NA
"RT @JEFworks: A practical introduction to finite mixture modeling with flexmix in #rstats https://t.co/ufpkCMggg1 #bioinformatics",FALSE,0,NA,2017-08-06 01:50:04,FALSE,NA,"894012667517710336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Simontuk",11,TRUE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-06 01:47:17,FALSE,NA,"894011967672905728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","f_g_zampieri",30,TRUE,FALSE,NA,NA
"RT @bcshaffer: Unemployment rates for every central metropolitan area (CMA) in Canada since 2001. Enjoy! #cdnecon #cdnpoli #rstats @StatCan…",FALSE,0,NA,2017-08-06 01:34:35,FALSE,NA,"894008771235778560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THostler",32,TRUE,FALSE,NA,NA
"RT @ClausWilke: Over the years, movies have converged to a length of ~100 min.  4 lines of code with ggjoy. #rstats https://t.co/2xRoRPqVvg",FALSE,0,NA,2017-08-06 01:34:17,FALSE,NA,"894008696879054848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kolotom99",811,TRUE,FALSE,NA,NA
"RT @Rbloggers: Post-statistics: Lies, damned lies and data science patents https://t.co/pc71wDtXmK #rstats #DataScience",FALSE,0,NA,2017-08-06 01:29:27,FALSE,NA,"894007477443870720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevenmosher",8,TRUE,FALSE,NA,NA
"RT @dsquintana: New post: An #Rstats script to calculate statistical power for a random-effects meta-analysis https://t.co/hzXxnIgP1r https…",FALSE,0,NA,2017-08-06 01:28:28,FALSE,NA,"894007231796183040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anqi_dai_",48,TRUE,FALSE,NA,NA
"RT @bcshaffer: Unemployment rates for every central metropolitan area (CMA) in Canada since 2001. Enjoy! #cdnecon #cdnpoli #rstats @StatCan…",FALSE,0,NA,2017-08-06 01:28:19,FALSE,NA,"894007192659034112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScottLeonTO",32,TRUE,FALSE,NA,NA
"RT @NEON_sci: Want to import, manipulate and plot #rstats #data? Learn how with @NEON_sci WK 9 (reg req'd) at #ESA2017 https://t.co/633Ii3C…",FALSE,0,NA,2017-08-06 01:25:36,FALSE,NA,"894006510824693760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DNedvidek",1,TRUE,FALSE,NA,NA
"RT @juliasilge: I put the data from the online survey about discovering and learning about #rstats packages INTO A PACKAGE. #meta ��https://…",FALSE,0,NA,2017-08-06 01:24:29,FALSE,NA,"894006229202345984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drob",8,TRUE,FALSE,NA,NA
"RT @sctyner: Catching up on @TheDailyShow, and a wild #tidyverse reference appears! ���������������������� #rstats https://t.co/SVufsoLbPK",FALSE,0,NA,2017-08-06 01:21:02,FALSE,NA,"894005359702155264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anqi_dai_",9,TRUE,FALSE,NA,NA
"How to Change the Reference Map in Choroplethr #rstats #gis https://t.co/O8jEjyKpRn https://t.co/U30UbVoRer",FALSE,3,NA,2017-08-06 01:16:51,FALSE,NA,"894004309763010561",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","AriLamstein",0,FALSE,FALSE,NA,NA
"RT @JEFworks: A practical introduction to finite mixture modeling with flexmix in #rstats https://t.co/ufpkCMggg1 #bioinformatics",FALSE,0,NA,2017-08-06 01:15:35,FALSE,NA,"894003989787922432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","slowkow",11,TRUE,FALSE,NA,NA
"RT @DataCamp: #Rstats's data.table package extends data.frame - Get your cheat sheet here: https://t.co/lUXkLMPhxo #datascience #data https…",FALSE,0,NA,2017-08-06 01:07:33,FALSE,NA,"894001965922963457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattAshton81",13,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 01:07:11,FALSE,NA,"894001876072574976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattAshton81",112,TRUE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-06 01:06:03,FALSE,NA,"894001588364349440",NA,"<a href=""http://semanticearth.com"" rel=""nofollow"">Information Service Provider2</a>","joseFreedomVE",30,TRUE,FALSE,NA,NA
"RT @Rbloggers: Automatic tools for improving R packages https://t.co/RHsp7PrVq7 #rstats #DataScience",FALSE,0,NA,2017-08-06 00:53:55,FALSE,NA,"893998537754767361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bollekedekat",35,TRUE,FALSE,NA,NA
"RT @Rbloggers: Parallel Computing Exercises: Snow and Rmpi (Part-3) https://t.co/qSD0ryvP3Y #rstats #DataScience",FALSE,0,NA,2017-08-06 00:52:32,FALSE,NA,"893998190231527424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chj_vc",11,TRUE,FALSE,NA,NA
"RT @ijlyttle: As I wrestle with tidyeval, this tweet has again become my mantra #rstats https://t.co/gTcVrh619T",FALSE,0,NA,2017-08-06 00:52:29,FALSE,NA,"893998177409540096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mr_ubik",13,TRUE,FALSE,NA,NA
"RT @Rbloggers: R for System Adminstration https://t.co/NptuXpIFXP #rstats #DataScience",FALSE,0,NA,2017-08-06 00:52:27,FALSE,NA,"893998165711519744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chj_vc",14,TRUE,FALSE,NA,NA
"RT @Rbloggers: R Markdown exercises part 2 https://t.co/11V3ALRUlx #rstats #DataScience",FALSE,0,NA,2017-08-06 00:51:35,FALSE,NA,"893997949906235393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chj_vc",9,TRUE,FALSE,NA,NA
"RT @Rbloggers: Painting with Data https://t.co/k10kjv8Y1V #rstats #DataScience",FALSE,0,NA,2017-08-06 00:51:28,FALSE,NA,"893997919707246593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chj_vc",13,TRUE,FALSE,NA,NA
"RT @Rbloggers: Automatic tools for improving R packages https://t.co/RHsp7PrVq7 #rstats #DataScience",FALSE,0,NA,2017-08-06 00:51:23,FALSE,NA,"893997899054448640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chj_vc",35,TRUE,FALSE,NA,NA
"RT @Rbloggers: DC vs Marvel Comic Universe: which movies are doing better? https://t.co/qCg9il6TTD #rstats #DataScience",FALSE,0,NA,2017-08-06 00:51:09,FALSE,NA,"893997841596772352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chj_vc",7,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 00:49:02,FALSE,NA,"893997308978876416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrahamIMac",112,TRUE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-06 00:45:23,FALSE,NA,"893996390099058688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bwchen0719",30,TRUE,FALSE,NA,NA
"RT @ijlyttle: As I wrestle with tidyeval, this tweet has again become my mantra #rstats https://t.co/gTcVrh619T",FALSE,0,NA,2017-08-06 00:45:07,FALSE,NA,"893996322621190144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vagrantscholar",13,TRUE,FALSE,NA,NA
"RT @mdsumner: Nearly CRAN. Four years experience intensive raster data extraction, distilled into one boring package #rstats https://t.co/R…",FALSE,0,NA,2017-08-06 00:43:21,FALSE,NA,"893995876124737536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MilesMcBain",9,TRUE,FALSE,NA,NA
"RT @jepusto: Possibly most useful #rstats cheat sheet ever. https://t.co/KWw5Nau8Vc",FALSE,0,NA,2017-08-06 00:22:57,FALSE,NA,"893990743999746050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gelironald",13,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 00:21:35,FALSE,NA,"893990399127289856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EckartStolle",112,TRUE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-06 00:16:58,FALSE,NA,"893989236843479040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnvPolicyCenter",30,TRUE,FALSE,NA,NA
"RT @Rbloggers: Fun data: open data that is fun to analyse https://t.co/G8fV6o26bC #rstats #DataScience",FALSE,0,NA,2017-08-06 00:13:13,FALSE,NA,"893988292525408258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UncleAlexLam",40,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 00:10:32,FALSE,NA,"893987617892585472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SoroorHediyeh",112,TRUE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-06 00:04:05,FALSE,NA,"893985993946222592",NA,"<a href=""http://semanticearth.com"" rel=""nofollow"">Information Service Provider7</a>","Algorithmic_Ef",30,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 00:03:52,FALSE,NA,"893985942486360064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShareefDabdoub",112,TRUE,FALSE,NA,NA
"RT @Rbloggers: Fun data: open data that is fun to analyse https://t.co/G8fV6o26bC #rstats #DataScience",FALSE,0,NA,2017-08-06 00:02:19,FALSE,NA,"893985549681389569",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","renato_umeton",40,TRUE,FALSE,NA,NA
"RT @juliasilge: I put the data from the online survey about discovering and learning about #rstats packages INTO A PACKAGE. #meta ��https://…",FALSE,0,NA,2017-08-05 23:58:07,FALSE,NA,"893984492486045697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","draziraphale",8,TRUE,FALSE,NA,NA
"RT @meisshaily: @DataScienceLA: I wish my #MachineLearning worked... (""both"" is not a choice ��) #BigData #DataScience #rstats #pydata cc @h…",FALSE,0,NA,2017-08-05 23:54:26,FALSE,NA,"893983565708447747",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",2,TRUE,FALSE,NA,NA
"RT @meisshaily: @DataScienceLA: I wish my #MachineLearning worked... (""both"" is not a choice ��) #BigData #DataScience #rstats #pydata cc @h…",FALSE,0,NA,2017-08-05 23:54:08,FALSE,NA,"893983493436452864",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",2,TRUE,FALSE,NA,NA
"@DataScienceLA: I wish my #MachineLearning worked... (""both"" is not a choice ��) #BigData #DataScience #rstats #pydata cc @h2o @databrick…",FALSE,1,"DataScienceLA",2017-08-05 23:54:08,FALSE,NA,"893983492396113921","2363225568","<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","meisshaily",2,FALSE,FALSE,NA,NA
"RT @DataScienceLA: I wish my #machinelearning worked... (""both"" is not a choice ��) #bigdata #datascience #rstats #pydata cc @h2o @databrick…",FALSE,0,NA,2017-08-05 23:54:08,FALSE,NA,"893983491603533824",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",14,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-05 23:52:06,FALSE,NA,"893982981051695104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","anupampom",112,TRUE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-05 23:51:38,FALSE,NA,"893982863816884226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AOviedoM10",30,TRUE,FALSE,NA,NA
"RT @juliasilge: I put the data from the online survey about discovering and learning about #rstats packages INTO A PACKAGE. #meta ��https://…",FALSE,0,NA,2017-08-05 23:50:03,FALSE,NA,"893982466062659584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoFrhwld",8,TRUE,FALSE,NA,NA
"RT @juliasilge: I put the data from the online survey about discovering and learning about #rstats packages INTO A PACKAGE. #meta ��https://…",FALSE,0,NA,2017-08-05 23:48:24,FALSE,NA,"893982047454191617",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","znmeb",8,TRUE,FALSE,NA,NA
